,City,Country,Population,Bars,Parks,Galleries,Gyms,Bookstores,Fast Food
116,San Angelo,US,120833,2.979318563637417,0.49655309393956953,0.331035395959713,1.655176979798565,0.331035395959713,5.296566335355408
117,South Bend,US,319742,6.755446578804161,1.5012103508453691,0.4691282346391778,1.6575864290584283,0.7193299597800726,8.75706037993132
118,Buffalo,US,1127663,5.560171788912113,1.729240030044437,0.6828281144278034,2.3499928613424403,0.6739602168378319,5.276399066033027
119,Fort Worth,US,2428740,2.95626538863773,0.8481764206955047,0.21822014707214438,2.4415952304487103,0.33350626250648485,7.8229864044731015
120,Huntsville,US,448973,2.4500359709826647,0.7127377370131389,0.31182275994324826,1.4032024197446171,0.4454610856332118,6.258728253146626
121,Lexington,US,505664,4.133179344386786,1.0481268193899507,0.6921592203518542,2.1358055942285787,0.5735033540058221,8.60255031008733
122,Mount Vernon,US,123317,17.8402004589797,7.29826382412806,4.460050114744925,9.24446751056221,2.757121889115045,18.73221048192869
123,Valdosta,US,143315,2.093291002337508,0.3488818337229181,0.13955273348916722,0.6279873007012525,0.20932910023375081,7.954505808882532
124,Great Falls,US,82482,4.7283043573143235,0.12123857326446982,0.8486700128512887,0.9699085861157586,0.36371571979340944,5.334497223636673
125,Tucson,US,1017936,3.143616101601672,1.169032237783122,0.8644944279404599,2.996259096839094,0.520661416827777,6.709655616856069
126,Cincinnati,US,2163182,3.7907120159098957,1.0216431164830329,0.4807732312861331,1.6827063095014658,0.383694021122587,5.547383437916921
127,Rochester,US,1075149,3.7204145657950667,0.9673077871067173,0.39994456582296967,1.729992773094706,0.45575078430989563,3.0693420167809298
128,Warner Robins,US,189578,3.006677990062138,0.7384823133485953,0.6329848400130816,1.8462057833714882,0.5802361033453249,13.820169006952282
129,Champaign,US,239184,4.557161014114657,0.7943675162218209,0.5017057997190447,1.546926215800388,0.5853234330055522,6.313131313131314
130,Coeur d'Alene,US,153701,6.180831614628402,1.8217187916799502,0.5855524687542697,2.602455416685643,0.6506138541714107,6.896506854216954
